ID externo,Adaia Type,Campo Adaia,Campo Odoo (si existe),Caracter de relleno,Display Name,Fin cadena,Inicio cadena,L. Decimal,L. Entera,Longitud,Obligatorio,Odoo Model,Sequence,Sga File,V. por defecto
__export__.sgavar_file_var_3394_4cc8f3f9,Fecha,FECREC,stock.field_stock_picking_date_done, ,FECREC,94,87,0,8,8,True,stock_picking_group.model_stock_batch_picking,9,29
__export__.sgavar_file_var_3395_fdb355e2,Hora,HORREC,stock.field_stock_picking_date_done, ,HORREC,98,95,0,5,5,True,stock_picking_group.model_stock_batch_picking,10,29	
__export__.sgavar_file_var_3396_1ddc78db,Alfanumerico,OBS,stock_batch_picking.field_stock_batch_picking_notes, ,OBS,139,99,0,40,40,False,stock_picking_group.model_stock_batch_picking,11,29
__export__.sgavar_file_var_3415_db9323fc,one2many,MOVE_LINES,sga_adaia_integration.field_stock_batch_picking_draft_move_line_ids, ,MOVE_LINES,0,0,0,0,0,True,stock_picking_group.model_stock_batch_picking,12,29,OSL
__export__.sgavar_file_var_3398_b627e946,Alfanumerico,TIPREG,, ,TIPREG,4,1,0,4,4,True,mrp.model_stock_move_line,0,30,ORLI
__export__.sgavar_file_var_3399_232bbcbc,Alfanumerico,ACCION,, ,ACCION,6,5,0,2,2,True,mrp.model_stock_move_line,1,30,MO
__export__.sgavar_file_var_3400_dbff631e,Related-Alfanumérico,RECORDREF,stock_move_selection_wzd.field_stock_move_draft_batch_picking_id, ,RECORDREF,22,7,0,16,16,True,mrp.model_stock_move_line,2,30,name
__export__.sgavar_file_var_3401_52c2fcf1,Related-Numérico,ARTREF,stock.field_stock_move_line_product_id, ,ARTREF,38,23,0,16,16,True,mrp.model_stock_move_line,3,30,default_code
__export__.sgavar_file_var_3402_247c58ec,Numérico,CANPED,stock.field_stock_move_line_ordered_qty, ,CANPED,47,39,0,9,9,True,mrp.model_stock_move_line,4,30
__export__.sgavar_file_var_3403_a9fd5624,Alfanumerico,TIPUNI,, ,TIPUNI,51,48,0,4,4,True,mrp.model_stock_move_line,5,30,UD
__export__.sgavar_file_var_3404_a36d81da,Related-Numérico,NUMUNI,stock.field_stock_move_line_product_uom_id, ,NUMUNI,59,52,0,8,8,True,mrp.model_stock_move_line,6,30,factor
__export__.sgavar_file_var_3405_e8665b8f,Alfanumerico,PESPED,, ,PESPED,68,60,3,3,6,False,mrp.model_stock_move_line,7,30
__export__.sgavar_file_var_3406_1a62a914,Alfanumerico,PRECOM,, ,PRECOM,77,69,2,7,9,False,mrp.model_stock_move_line,8,30
__export__.sgavar_file_var_3407_e6c269bd,Alfanumerico,ADMCANMAY,, ,ADMCANMAY,78,78,0,1,1,False,mrp.model_stock_move_line,9,30,S
__export__.sgavar_file_var_3408_ebffa2f8,Alfanumerico,ADMCANMEN,, ,ADMCANMEN,79,79,0,1,1,False,mrp.model_stock_move_line,10,30,S
__export__.sgavar_file_var_3409_87560bb2,Alfanumerico,IGNCAD,, ,IGNCAD,80,80,0,1,1,False,mrp.model_stock_move_line,11,30,S
__export__.sgavar_file_var_3410_c436f245,Alfanumerico,CTRCAL,, ,CTRCAL,81,81,0,1,1,False,mrp.model_stock_move_line,12,30,N
__export__.sgavar_file_var_3411_7beb74e1,Alfanumerico,RECORDLIN,, ,RECORDLIN,90,82,0,9,9,False,mrp.model_stock_move_line,13,30	
__export__.sgavar_file_var_3412_3fb3d709,Alfanumerico,ADMCANMAYPOR,, ,ADMCANMAYPOR,93,91,0,3,3,False,mrp.model_stock_move_line,14,30
__export__.sgavar_file_var_3413_c5d030aa,Alfanumerico,LOTE,stock.field_stock_move_line_lot_name, ,LOTE,103,94,0,20,20,False,mrp.model_stock_move_line,15,30
