id,version_active,file_bytes,create_date,create_uid/id,cte_name,model,file_filter,odoo_model/id,sga_file_var_ids/id,sga_file_var_ids/adaia_type,sga_file_var_ids/name,sga_file_var_ids/odoo_name/id,sga_file_var_ids/fillchar,sga_file_var_ids/create_date,sga_file_var_ids/create_uid/id,sga_file_var_ids/en,sga_file_var_ids/st,sga_file_var_ids/length_dec,sga_file_var_ids/length_int,sga_file_var_ids/length,sga_file_var_ids/odoo_model/id,sga_file_var_ids/required,sga_file_var_ids/sequence,sga_file_var_ids/default,sga_file_var_ids/write_uid/id,sga_file_var_ids/write_date,description,code,version,write_uid/id,write_date
,,,,,,,,,__export__.sgavar_file_var_1045_4d45cebc,Numérico,NUMNI,stock.field_stock_move_line_qty_done, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,105,98,0,8,8,sga_ulma_integration.model_stock_move_line,True,9,1,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_618_5137a78d,Related-Alfanumérico,PES,stock.field_stock_move_line_product_id, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,114,106,3,6,9,sga_ulma_integration.model_stock_move_line,False,10,weight,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1135_323ixn9d,Numérico,VOL,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,123,115,3,6,9,sga_ulma_integration.model_stock_move_line,False,11,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_647_70eb599c,Alfanumerico,CRIROT,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,143,124,0,20,20,sga_ulma_integration.model_stock_move_line,False,12,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1116_3a36rdem,Fecha,FECCAD,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,151,144,0,8,8,sga_ulma_integration.model_stock_move_line,False,13,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_620_04c1127f,Fecha,FECREC,stock.field_stock_move_line_date, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,159,152,0,8,8,sga_ulma_integration.model_stock_move_line,False,14,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1035_b3b1ea1c,Fecha,FECFAB,stock.field_stock_move_line_date, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,167,160,0,8,8,sga_ulma_integration.model_stock_move_line,False,15,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3390_3051ab9e,Alfanumerico,LOTE,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,187,168,0,20,20,sga_ulma_integration.model_stock_move_line,False,16,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_637_95c5cde5,Alfanumerico,NUMSERREF,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,207,188,0,30,30,sga_ulma_integration.model_stock_move_line,False,17,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_988_5cfaec2b,Related-Numérico,EXPORDLIN,stock.field_stock_move_line_move_id,,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,216,208,0,9,9,sga_ulma_integration.model_stock_move_line,False,18,id,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3331_4d8198f8,Alfanumerico,CNTEXPTIP,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,222,217,0,6,6,sga_ulma_integration.model_stock_move_line,False,19,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3403_a9fd5624,Alfanumerico,MUELLE,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,238,223,0,16,16,sga_ulma_integration.model_stock_move_line,False,20,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_587_e15dc7d5,Alfanumerico,CNTDORMAT,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,258,239,0,20,20,sga_ulma_integration.model_stock_move_line,False,21,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_717_f0fc833a,Alfanumerico,PROP,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,278,259,0,20,20,sga_ulma_integration.model_stock_move_line,False,22,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_917_8440826e,Alfanumerico,DIM,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,282,279,0,4,4,sga_ulma_integration.model_stock_move_line,False,23,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
__export__.sgavar_file_23_b3ed6114,False,0,2019-11-15 10:48:16,__export__.res_users_5_8063b05c,Quants por producto,Producto,,stock_available_global.model_product_product,,,,,,,,,,,,,,,,,,,,TRU,0,__export__.res_users_5_8063b05c,2019-11-15 11:13:28
__export__.sgavar_file_24_6sfg829s,False,287,2019-11-15 10:48:16,__export__.res_users_5_8063b05c,Stock Batch Picking,stock.batch.picking,,sga_ulma_integration.model_stock_batch_picking,__export__.sgavar_file_var_1123_10a3kxbh,Fecha,FECORD,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,87,80,0,8,8,sga_ulma_integration.model_stock_batch_picking,False,10,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,SBP,0,__export__.res_users_5_8063b05c,2019-11-15 11:13:28
,,,,,,,,,__export__.sgavar_file_var_3381_f0d6397f,Fecha,FECEXP,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,95,88,0,8,8,sga_ulma_integration.model_stock_batch_picking,False,11,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3396_1ddc78db,Hora,HOREXP,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,99,96,0,4,4,sga_ulma_integration.model_stock_batch_picking,False,12,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3408_ebffa2f8,Alfanumerico,URGENT,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,100,100,0,1,1,sga_ulma_integration.model_stock_batch_picking,True,13,N,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3431_b163fcd9,Alfanumerico,OBS,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,140,101,0,40,40,sga_ulma_integration.model_stock_batch_picking,False,14,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3447_56e0b23d,Numérico,MUEEXP,sga_adaia_integration.field_stock_batch_picking_adaia_dock, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,146,141,0,6,6,sga_ulma_integration.model_stock_batch_picking,False,15,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1144_129v3b75,Alfanumerico,PRVCAMCOM,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,306,147,0,160,160,sga_ulma_integration.model_stock_batch_picking,False,16,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1159_12ewwc7e,Alfanumerico,AGROEXGENACC,sga_adaia_integration.field_stock_batch_picking_adaia_group, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,322,307,0,16,16,sga_ulma_integration.model_stock_batch_picking,False,17,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1175_125ou5la,Numérico,NUMVER,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,326,323,0,4,4,sga_ulma_integration.model_stock_batch_picking,False,18,0,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3337_f3ba0b41,one2many,MOVE_LINES,sga_adaia_integration.field_stock_batch_picking_draft_move_line_ids, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,0,0,0,0,0,sga_ulma_integration.model_stock_batch_picking,True,19,SBL,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
__export__.sgavar_file_25_z02s9t8y,False,122,2019-11-15 10:48:16,__export__.res_users_5_8063b05c,"Stock Batch Picking, líneas",Operación de empaquetado,,sga_ulma_integration.model_stock_move_line,__export__.sgavar_file_var_1143_119y8w2o,Alfanumerico,OBS,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,125,86,0,40,40,sga_ulma_integration.model_stock_move_line,False,10,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,SBL,0,__export__.res_users_5_8063b05c,2019-11-15 11:13:28
,,,,,,,,,__export__.sgavar_file_var_1145_13284qpt,Alfanumerico,KIT,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,146,146,0,1,1,sga_ulma_integration.model_stock_move_line,False,12,N,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3410_c436f245,Alfanumerico,VIDAUTILMIN,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,149,147,0,3,3,sga_ulma_integration.model_stock_move_line,False,13,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3433_f077f3cd,Alfanumerico,VIDAUTILMAX,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,152,150,0,3,3,sga_ulma_integration.model_stock_move_line,False,14,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
__export__.sgavar_file_26_9a4he3z2,False,280,2019-11-15 10:48:16,__export__.res_users_5_8063b05c,Stock Batch Picking Confirmation,stock.batch.picking,,sga_ulma_integration.model_stock_batch_picking,__export__.sgavar_file_var_1158_11nueaye,Hora,HOREXP,stock_batch_picking.field_stock_batch_picking_date, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,87,84,0,4,4,sga_ulma_integration.model_stock_batch_picking,False,10,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,SBP,1,__export__.res_users_5_8063b05c,2019-11-15 11:13:28
,,,,,,,,,__export__.sgavar_file_var_1160_13ykk0pr,Alfanumerico,PRVCAMCOM,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,286,128,0,160,160,sga_ulma_integration.model_stock_batch_picking,True,12,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1161_145r05kk,Alfanumerico,AGROEXGENACC,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,301,287,0,166,16,sga_ulma_integration.model_stock_batch_picking,False,13,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1162_15lwbx11,one2many,MOVE_LINE,sga_adaia_integration.field_stock_batch_picking_draft_move_line_ids, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,0,0,0,0,0,sga_ulma_integration.model_stock_batch_picking,True,14,SBC,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_1163_162tehza,one2many,CONTENT_LINES,sga_adaia_integration.field_stock_batch_picking_draft_move_line_ids, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,0,0,0,0,0,sga_ulma_integration.model_stock_batch_picking,True,15,CEN,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
__export__.sgavar_file_27_3ao6r92t,False,140,2019-11-15 10:48:16,__export__.res_users_5_8063b05c,"Stock Batch Picking Confirmation, líneas",Operación de empaquetado,,sga_ulma_integration.model_stock_move_line,__export__.sgavar_file_var_1174_11v6wx6s,Alfanumerico,OBS,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,126,87,0,40,40,sga_ulma_integration.model_stock_move_line,False,10,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,SBC,0,__export__.res_users_5_8063b05c,2019-11-15 11:13:28
__export__.sgavar_file_34_4099139e,False,260,2019-11-15 10:48:16,__export__.res_users_5_8063b05c,Batch de recepción,stock.batch.picking,,sga_ulma_integration.model_stock_batch_picking,__export__.sgavar_file_var_3382_ed63f90a,Alfanumerico,RECORDSUBTIP,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,140,137,0,4,4,sga_ulma_integration.model_stock_batch_picking,False,12,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,INS,0,__export__.res_users_5_8063b05c,2019-11-15 11:13:28
,,,,,,,,,__export__.sgavar_file_var_3383_fb80cea1,Alfanumerico,PRVCAMCOM,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,260,141,0,160,160,sga_ulma_integration.model_stock_batch_picking,False,13,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3414_35bd3300,one2many,MOVE_LINES,sga_adaia_integration.field_stock_batch_picking_draft_move_line_ids, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,0,0,0,0,0,sga_ulma_integration.model_stock_batch_picking,True,14,OSL,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
__export__.sgavar_file_35_1e0d23ee,False,124,2019-11-15 10:48:16,__export__.res_users_5_8063b05c,Confirmación de recepción batch,stock.batch.picking,,sga_ulma_integration.model_stock_batch_picking,__export__.sgavar_file_var_3415_db9323fc,one2many,MOVE_LINES,sga_adaia_integration.field_stock_batch_picking_draft_move_line_ids, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,0,0,0,0,0,sga_ulma_integration.model_stock_batch_picking,True,12,OSL,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,INS,1,__export__.res_users_5_8063b05c,2019-11-15 11:13:28
__export__.sgavar_file_36_1897a3c6,False,70,2019-11-15 10:48:16,__export__.res_users_5_8063b05c,"Orden de recepción, líneas",Operación de empaquetado,,sga_ulma_integration.model_stock_move_line,__export__.sgavar_file_var_3407_e6c269bd,Alfanumerico,ADMCANMAY,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,78,78,0,1,1,sga_ulma_integration.model_stock_move_line,False,9,S,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,OSL,0,__export__.res_users_5_8063b05c,2019-11-15 11:13:28
,,,,,,,,,__export__.sgavar_file_var_3409_87560bb2,Alfanumerico,IGNCAD,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,80,80,0,1,1,sga_ulma_integration.model_stock_move_line,False,11,S,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3411_7beb74e1,Alfanumerico,RECORDLIN,stock.field_stock_move_line_id, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,90,82,0,9,9,sga_ulma_integration.model_stock_move_line,False,13,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3412_3fb3d709,Alfanumerico,ADMCANMAYPOR,, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,93,91,0,3,3,sga_ulma_integration.model_stock_move_line,False,14,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
,,,,,,,,,__export__.sgavar_file_var_3413_c5d030aa,Alfanumerico,LOTE,stock.field_stock_move_line_lot_name, ,2019-11-15 11:13:28,__export__.res_users_5_8063b05c,103,94,0,20,20,sga_ulma_integration.model_stock_move_line,False,15,,__export__.res_users_5_8063b05c,2019-11-15 11:13:28,,,,,
