"id","version_active","file_bytes","create_uid/id","create_date","cte_name","file_filter","write_uid/id","write_date","model","odoo_model/id","sga_file_var_ids/id","sga_file_var_ids/adaia_type","sga_file_var_ids/name","sga_file_var_ids/odoo_name/id","sga_file_var_ids/fillchar","sga_file_var_ids/create_uid/id","sga_file_var_ids/create_date","sga_file_var_ids/en","sga_file_var_ids/st","sga_file_var_ids/length_dec","sga_file_var_ids/length_int","sga_file_var_ids/write_uid/id","sga_file_var_ids/write_date","sga_file_var_ids/length","sga_file_var_ids/required","sga_file_var_ids/odoo_model/id","sga_file_var_ids/sequence","sga_file_var_ids/default","description","code","version"
"","","","","","","","","","","","__export__.sgavar_file_var_1050_7537a5f6","Alfanumerico","ACCION",""," ","__export__.res_users_5_246af995","2019-06-03 10:14:48","6","5","0","2","__export__.res_users_5_246af995","2019-06-03 10:19:08","2","True","stock.model_stock_quant","1","AG","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1049_5a3f4dde","Related-Alfanumérico","ARTREF","stock.field_stock_quant_product_id"," ","__export__.res_users_5_246af995","2019-06-03 10:14:48","22","7","0","16","__export__.res_users_5_246af995","2019-06-11 08:26:06","16","True","stock.model_stock_quant","2","default_code","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1052_1c366f40","Related-Alfanumérico","ALMREF","stock.field_product_product_location_id"," ","__export__.res_users_5_246af995","2019-06-03 10:18:42","24","23","0","2","__export__.res_users_5_246af995","2019-06-11 08:15:20","2","True","stock.model_stock_quant","3","id","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1059_693a7f23","Alfanumerico","ZONUBIREF",""," ","__export__.res_users_5_246af995","2019-06-03 10:27:25","28","25","0","4","__export__.res_users_5_246af995","2019-06-03 10:53:35","4","False","stock.model_stock_quant","4","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1058_85304f46","Alfanumerico","UBIREF",""," ","__export__.res_users_5_246af995","2019-06-03 10:27:25","44","29","0","16","__export__.res_users_5_246af995","2019-06-03 10:53:35","16","False","stock.model_stock_quant","5","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1057_0664eed9","Alfanumerico","ZONPICREF",""," ","__export__.res_users_5_246af995","2019-06-03 10:27:25","48","45","0","4","__export__.res_users_5_246af995","2019-06-03 10:53:35","4","False","stock.model_stock_quant","6","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1056_7e78e6b2","Alfanumerico","UBIPICDIN",""," ","__export__.res_users_5_246af995","2019-06-03 10:27:25","49","49","0","1","__export__.res_users_5_246af995","2019-06-03 10:53:35","1","True","stock.model_stock_quant","7","N","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1055_8de872a0","Alfanumerico","UBIPIC",""," ","__export__.res_users_5_246af995","2019-06-03 10:27:25","65","50","0","16","__export__.res_users_5_246af995","2019-06-03 10:53:35","16","False","stock.model_stock_quant","8","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1054_a2667db9","Alfanumerico","DIMCOD",""," ","__export__.res_users_5_246af995","2019-06-03 10:27:25","69","66","0","4","__export__.res_users_5_246af995","2019-06-03 10:53:35","4","False","stock.model_stock_quant","9","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1053_a9043b1b","Numerico","ALTMIN",""," ","__export__.res_users_5_246af995","2019-06-03 10:27:25","74","70","0","5","__export__.res_users_5_246af995","2019-06-03 10:53:35","5","False","stock.model_stock_quant","10","1","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1075_65400e16","Numerico","ALTMAX",""," ","__export__.res_users_5_246af995","2019-06-03 10:40:26","79","75","0","5","__export__.res_users_5_246af995","2019-06-03 10:53:35","5","False","stock.model_stock_quant","11","9","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1074_b3b3cede","Alfanumerico","ALMRESTOS",""," ","__export__.res_users_5_246af995","2019-06-03 10:40:26","80","80","0","1","__export__.res_users_5_246af995","2019-06-03 10:53:35","1","False","stock.model_stock_quant","12","S","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1073_3edba0d6","Numerico","MARGENROT",""," ","__export__.res_users_5_246af995","2019-06-03 10:40:26","89","81","0","9","__export__.res_users_5_246af995","2019-06-03 10:53:35","9","False","stock.model_stock_quant","13","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1072_b9c546fd","Numerico","CANPICMIN",""," ","__export__.res_users_5_246af995","2019-06-03 10:40:26","98","90","0","9","__export__.res_users_5_246af995","2019-06-03 10:53:35","9","False","stock.model_stock_quant","14","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1071_b43e97ef","Numerico","CANPICMAX",""," ","__export__.res_users_5_246af995","2019-06-03 10:40:26","108","99","0","9","__export__.res_users_5_246af995","2019-06-03 10:53:35","9","False","stock.model_stock_quant","15","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1070_5552b34e","Numerico","STOMINTRA",""," ","__export__.res_users_5_246af995","2019-06-03 10:40:26","117","109","0","9","__export__.res_users_5_246af995","2019-06-03 10:53:35","9","False","stock.model_stock_quant","16","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1069_bf090915","Numerico","STOMAXTRA",""," ","__export__.res_users_5_246af995","2019-06-03 10:40:26","126","118","0","9","__export__.res_users_5_246af995","2019-06-03 10:53:35","9","False","stock.model_stock_quant","17","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1068_b73a103f","Alfanumerico","PICCOMPAR",""," ","__export__.res_users_5_246af995","2019-06-03 10:40:26","127","127","0","1","__export__.res_users_5_246af995","2019-06-03 10:53:35","1","False","stock.model_stock_quant","18","S","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1067_14f7a96a","Alfanumerico","TERPROREF",""," ","__export__.res_users_5_246af995","2019-06-03 10:40:26","143","128","0","16","__export__.res_users_5_246af995","2019-06-03 10:53:35","16","False","stock.model_stock_quant","19","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1066_1024ba1b","Alfanumerico","LOTE",""," ","__export__.res_users_5_246af995","2019-06-03 10:40:26","163","144","0","20","__export__.res_users_5_246af995","2019-06-03 10:53:35","20","False","stock.model_stock_quant","20","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1065_979f1b78","Alfanumerico","ZONUBIREFDOS",""," ","__export__.res_users_5_246af995","2019-06-03 10:40:26","169","164","0","4","__export__.res_users_5_246af995","2019-06-03 10:53:35","4","False","stock.model_stock_quant","21","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1064_f936d266","Numerico","PORREF",""," ","__export__.res_users_5_246af995","2019-06-03 10:40:26","172","170","0","3","__export__.res_users_5_246af995","2019-06-03 10:53:35","3","False","stock.model_stock_quant","22","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1063_7dd42c1d","Alfanumerico","BUSTIP",""," ","__export__.res_users_5_246af995","2019-06-03 10:40:26","173","173","0","1","__export__.res_users_5_246af995","2019-06-03 10:53:35","1","False","stock.model_stock_quant","23","C","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1062_3248855b","Alfanumerico","UBIREFDOS",""," ","__export__.res_users_5_246af995","2019-06-03 10:40:26","189","174","0","16","__export__.res_users_5_246af995","2019-06-03 10:53:35","16","False","stock.model_stock_quant","24","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1061_a85174c6","Alfanumerico","BUSTIPDOS",""," ","__export__.res_users_5_246af995","2019-06-03 10:40:26","190","190","0","1","__export__.res_users_5_246af995","2019-06-03 10:53:35","1","False","stock.model_stock_quant","25","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1060_1f5d3fed","Alfanumerico","TIPMOL",""," ","__export__.res_users_5_246af995","2019-06-03 10:40:26","194","191","0","4","__export__.res_users_5_246af995","2019-06-03 10:53:35","4","False","stock.model_stock_quant","26","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1083_59cc15ff","Numerico","MARGENROT2",""," ","__export__.res_users_5_246af995","2019-06-03 10:45:27","203","195","0","9","__export__.res_users_5_246af995","2019-06-03 10:53:35","9","False","stock.model_stock_quant","27","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1082_b58d6228","Alfanumerico","TIPMOLDOS",""," ","__export__.res_users_5_246af995","2019-06-03 10:45:27","207","204","0","4","__export__.res_users_5_246af995","2019-06-03 10:53:35","4","False","stock.model_stock_quant","28","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1081_522f6bad","Numerico","ALTMINDOS",""," ","__export__.res_users_5_246af995","2019-06-03 10:45:27","212","208","0","5","__export__.res_users_5_246af995","2019-06-03 10:53:35","5","False","stock.model_stock_quant","29","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1080_32aa74cf","Numerico","ALTMAXDOS",""," ","__export__.res_users_5_246af995","2019-06-03 10:45:27","217","213","0","5","__export__.res_users_5_246af995","2019-06-03 10:53:35","5","False","stock.model_stock_quant","30","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1079_3b4ea441","Numerico","STOMINZONALM",""," ","__export__.res_users_5_246af995","2019-06-03 10:45:27","226","218","0","9","__export__.res_users_5_246af995","2019-06-03 10:53:35","9","False","stock.model_stock_quant","31","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1078_21006767","Numerico","STOMAXZONALM",""," ","__export__.res_users_5_246af995","2019-06-03 10:45:27","235","227","0","9","__export__.res_users_5_246af995","2019-06-03 10:53:35","9","False","stock.model_stock_quant","32","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1077_2acd1ec1","Numerico","STOMINZONALMDOS",""," ","__export__.res_users_5_246af995","2019-06-03 10:45:27","244","236","0","9","__export__.res_users_5_246af995","2019-06-03 10:53:35","9","False","stock.model_stock_quant","33","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1076_d315cf44","Numerico","STOMAXZONALMDOS",""," ","__export__.res_users_5_246af995","2019-06-03 10:45:27","253","245","0","9","__export__.res_users_5_246af995","2019-06-03 10:53:35","9","False","stock.model_stock_quant","34","","","",""
"__export__.sgavar_file_22_4248892b","False","292","__export__.res_users_5_246af995","2019-06-10 10:19:40","Confirmación de expedición, contenidos","","__export__.res_users_5_246af995","2019-06-10 10:53:37","Operación de empaquetado","mrp.model_stock_move_line","__export__.sgavar_file_var_1087_518bfd85","Alfanumerico","TIPREG",""," ","__export__.res_users_5_246af995","2019-06-10 10:19:40","4","1","0","4","__export__.res_users_5_246af995","2019-06-10 10:28:39","4","True","mrp.model_stock_move_line","0","CECN","","CEN","0"
"","","","","","","","","","","","__export__.sgavar_file_var_1088_433e4f22","Alfanumerico","ACCION",""," ","__export__.res_users_5_246af995","2019-06-10 10:19:40","6","5","0","2","__export__.res_users_5_246af995","2019-06-10 10:39:33","2","True","mrp.model_stock_move_line","0","MO","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1089_daa96e8b","Alfanumerico","EXPORDREF","stock.field_stock_move_line_reference"," ","__export__.res_users_5_246af995","2019-06-10 10:19:40","21","7","0","15","__export__.res_users_5_246af995","2019-06-10 10:39:33","15","True","mrp.model_stock_move_line","1","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1090_fb96c86f","Related-Numérico","ALMREF","stock.field_stock_move_line_location_id"," ","__export__.res_users_5_246af995","2019-06-10 10:19:40","30","22","0","9","__export__.res_users_5_246af995","2019-06-10 10:39:33","9","True","mrp.model_stock_move_line","2","id","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1091_d47e0fea","Related-Numérico","ARTREF","stock.field_stock_move_line_product_id"," ","__export__.res_users_5_246af995","2019-06-10 10:19:40","46","31","0","16","__export__.res_users_5_246af995","2019-06-10 10:39:33","16","True","mrp.model_stock_move_line","3","reference","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1092_63266f5d","Related-Alfanumérico","CNTDOREF","stock.field_stock_move_line_result_package_id"," ","__export__.res_users_5_246af995","2019-06-10 10:19:40","64","47","0","18","__export__.res_users_5_246af995","2019-06-10 10:53:37","18","True","mrp.model_stock_move_line","4","name","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1093_71442b80","Alfanumerico","CNTPRO",""," ","__export__.res_users_5_246af995","2019-06-10 10:19:40","68","65","0","4","__export__.res_users_5_246af995","2019-06-10 10:53:37","4","False","mrp.model_stock_move_line","5","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1094_7346ae03","Related-Alfanumérico","TERPROREF","stock_move_apk.field_stock_move_line_partner_id"," ","__export__.res_users_5_246af995","2019-06-10 10:19:40","84","69","0","16","__export__.res_users_5_246af995","2019-06-10 10:53:37","16","True","mrp.model_stock_move_line","6","id","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1095_abee174c","Numerico","CAN","stock.field_stock_move_line_qty_done"," ","__export__.res_users_5_246af995","2019-06-10 10:19:40","93","85","3","6","__export__.res_users_5_246af995","2019-06-10 10:53:37","9","False","mrp.model_stock_move_line","7","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1096_3eb40682","Alfanumerico","TIPUNI",""," ","__export__.res_users_5_246af995","2019-06-10 10:19:40","97","94","0","4","__export__.res_users_5_246af995","2019-06-10 10:53:37","4","False","mrp.model_stock_move_line","8","UD","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1097_e90c12df","Numerico","NUMNI","stock.field_stock_move_line_qty_done"," ","__export__.res_users_5_246af995","2019-06-10 10:19:40","105","98","0","8","__export__.res_users_5_246af995","2019-06-10 10:53:37","8","True","mrp.model_stock_move_line","9","1","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1098_af7192a9","Related-Alfanumérico","PES","stock.field_stock_move_line_product_id"," ","__export__.res_users_5_246af995","2019-06-10 10:19:40","114","106","3","6","__export__.res_users_5_246af995","2019-06-10 10:53:37","9","False","mrp.model_stock_move_line","10","weight","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1099_5ab67606","Numerico","VOL",""," ","__export__.res_users_5_246af995","2019-06-10 10:28:39","123","115","3","6","__export__.res_users_5_246af995","2019-06-10 10:53:37","9","False","mrp.model_stock_move_line","11","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1100_5b2153b7","Alfanumerico","CRIROT",""," ","__export__.res_users_5_246af995","2019-06-10 10:34:11","143","124","0","20","__export__.res_users_5_246af995","2019-06-10 10:53:37","20","False","mrp.model_stock_move_line","12","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1101_77b81cb6","Fecha","FECCAD",""," ","__export__.res_users_5_246af995","2019-06-10 10:34:11","151","144","0","8","__export__.res_users_5_246af995","2019-06-10 10:53:37","8","False","mrp.model_stock_move_line","13","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1102_1a5da141","Fecha","FECREC","stock.field_stock_move_line_date"," ","__export__.res_users_5_246af995","2019-06-10 10:34:11","159","152","0","8","__export__.res_users_5_246af995","2019-06-10 10:53:37","8","False","mrp.model_stock_move_line","14","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1103_f25f7a03","Fecha","FECFAB","stock.field_stock_move_line_date"," ","__export__.res_users_5_246af995","2019-06-10 10:34:11","167","160","0","8","__export__.res_users_5_246af995","2019-06-10 10:53:37","8","False","mrp.model_stock_move_line","15","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1104_56f89cfc","Alfanumerico","LOTE",""," ","__export__.res_users_5_246af995","2019-06-10 10:34:11","187","168","0","20","__export__.res_users_5_246af995","2019-06-10 10:53:37","20","False","mrp.model_stock_move_line","16","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1105_2c884b3c","Alfanumerico","NUMSERREF",""," ","__export__.res_users_5_246af995","2019-06-10 10:34:11","207","188","0","30","__export__.res_users_5_246af995","2019-06-10 10:53:37","30","False","mrp.model_stock_move_line","17","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1107_1d380748","Related-Numérico","EXPORDLIN","stock.field_stock_move_line_move_id","","__export__.res_users_5_246af995","2019-06-10 10:39:22","216","208","0","9","__export__.res_users_5_246af995","2019-06-10 10:53:37","9","False","mrp.model_stock_move_line","18","id","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1108_1d154255","Alfanumerico","CNTEXPTIP",""," ","__export__.res_users_5_246af995","2019-06-10 10:39:22","222","217","0","6","__export__.res_users_5_246af995","2019-06-10 10:53:37","6","False","mrp.model_stock_move_line","19","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1109_32409236","Alfanumerico","MUELLE",""," ","__export__.res_users_5_246af995","2019-06-10 10:39:22","238","223","0","16","__export__.res_users_5_246af995","2019-06-10 10:53:37","16","False","mrp.model_stock_move_line","20","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1110_35f439b2","Alfanumerico","CNTDORMAT",""," ","__export__.res_users_5_246af995","2019-06-10 10:39:22","258","239","0","20","__export__.res_users_5_246af995","2019-06-10 10:53:37","20","False","mrp.model_stock_move_line","21","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1111_a859c912","Alfanumerico","PROP",""," ","__export__.res_users_5_246af995","2019-06-10 10:39:22","278","259","0","20","__export__.res_users_5_246af995","2019-06-10 10:53:37","20","False","mrp.model_stock_move_line","22","","","",""
"","","","","","","","","","","","__export__.sgavar_file_var_1106_997bd6bc","Alfanumerico","DIM",""," ","__export__.res_users_5_246af995","2019-06-10 10:39:22","282","279","0","4","__export__.res_users_5_246af995","2019-06-10 10:53:37","4","False","mrp.model_stock_move_line","23","","","",""
"__export__.sgavar_file_23_b3ed6114","False","0","__export__.res_users_5_246af995","2019-06-11 08:18:24","Quants por producto","","__export__.res_users_5_246af995","2019-06-11 11:30:36","Producto","mrp.model_product_product","__export__.sgavar_file_var_1113_568e5b46","one2many","QUANT_IDS","stock.field_product_product_stock_quant_ids"," ","__export__.res_users_5_246af995","2019-06-11 08:18:24","0","0","0","0","__export__.res_users_5_246af995","2019-06-11 11:30:36","0","True","mrp.model_product_product","0","TUB","","TRU","0"
